cpg_id,ACR-139-TP1,ACR-139-TP2,ACR-139-TP3,ACR-139-TP4,ACR-145-TP1,ACR-145-TP2,ACR-145-TP3,ACR-145-TP4,ACR-150-TP1,ACR-150-TP2,ACR-150-TP3,ACR-150-TP4,ACR-173-TP1,ACR-173-TP2,ACR-173-TP3,ACR-173-TP4,ACR-186-TP1,ACR-186-TP2,ACR-186-TP3,ACR-186-TP4,ACR-225-TP2,ACR-225-TP3,ACR-225-TP4,ACR-229-TP1,ACR-229-TP2,ACR-229-TP3,ACR-229-TP4,ACR-237-TP1,ACR-237-TP2,ACR-237-TP3,ACR-237-TP4,ACR-244-TP1,ACR-244-TP2,ACR-244-TP3,ACR-244-TP4,ACR-265-TP1,ACR-265-TP2,ACR-265-TP3,ACR-265-TP4
CpG_ptg000023l_34892146,19.354839,35.483871,16.666667,10.810811,26.666667,40.0,39.285714,18.181818,35.483871,30.30303,33.333333,40.0,37.837838,22.580645,12.5,13.888889,32.258065,35.294118,13.636364,33.333333,24.0,37.5,28.0,14.893617,17.54386,16.666667,40.625,25.0,30.434783,22.580645,36.363636,37.254902,36.0,30.30303,38.0,29.411765,44.444444,4.545455,9.52381
CpG_ptg000023l_34892176,32.258065,37.837838,39.130435,27.272727,14.285714,24.137931,9.375,13.888889,34.482759,15.625,21.73913,18.75,30.555556,25.0,17.241379,2.941176,14.285714,25.925926,7.407407,14.285714,13.043478,30.769231,39.130435,16.27907,28.888889,15.384615,15.625,13.043478,29.166667,26.666667,5.263158,36.585366,22.222222,17.5,30.769231,17.142857,25.0,0.0,13.636364
CpG_ptg000023l_34923668,0.0,0.0,0.0,0.0,0.0,4.347826,0.0,0.0,5.555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.692308,10.526316,7.692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857,0.0,0.0,0.0,0.0,3.448276,0.0,0.0,0.0,0.0
CpG_ptg000023l_34977567,7.142857,13.157895,11.538462,20.0,11.111111,14.814815,11.111111,3.225806,16.666667,7.142857,3.703704,5.0,6.451613,7.142857,0.0,0.0,11.111111,5.263158,15.0,13.636364,7.142857,0.0,13.333333,0.0,4.0,35.0,11.764706,19.230769,0.0,9.52381,23.529412,7.142857,6.666667,13.333333,23.809524,6.25,16.0,7.407407,10.526316
CpG_ptg000023l_34977574,6.666667,13.888889,4.0,13.333333,0.0,10.714286,13.333333,2.941176,11.764706,0.0,0.0,4.545455,0.0,3.571429,4.166667,0.0,4.347826,10.526316,13.636364,8.695652,0.0,0.0,5.263158,0.0,3.571429,27.272727,20.0,0.0,0.0,5.882353,12.5,0.0,0.0,6.666667,8.695652,0.0,16.0,3.571429,9.52381
CpG_ptg000023l_34977578,11.764706,14.285714,7.692308,16.129032,9.52381,13.793103,5.882353,9.090909,25.0,6.666667,4.0,4.761905,6.451613,17.857143,4.0,0.0,8.695652,10.0,13.043478,8.695652,0.0,6.25,0.0,3.333333,3.448276,28.571429,9.090909,28.571429,4.166667,16.666667,10.526316,7.142857,5.263158,0.0,21.73913,22.222222,13.636364,9.677419,5.0
CpG_ptg000023l_34977587,5.263158,17.142857,8.333333,17.142857,13.636364,9.375,5.555556,11.111111,21.73913,12.5,4.0,0.0,3.030303,14.814815,7.407407,0.0,13.636364,10.526316,14.285714,18.181818,6.666667,3.225806,5.555556,3.225806,3.225806,33.333333,8.695652,30.0,4.166667,17.391304,5.263158,15.384615,5.0,11.111111,17.391304,20.0,22.727273,9.677419,19.047619
CpG_ptg000023l_34977597,5.263158,10.810811,0.0,7.317073,13.636364,19.354839,27.777778,8.823529,17.241379,17.391304,0.0,0.0,2.702703,3.846154,3.225806,0.0,3.846154,0.0,18.75,4.545455,0.0,6.896552,10.0,0.0,3.225806,23.809524,4.347826,8.571429,12.0,18.518519,4.761905,7.142857,4.761905,7.142857,18.181818,17.391304,25.0,6.060606,8.333333
CpG_ptg000023l_34977601,5.0,19.047619,3.571429,11.627907,11.111111,11.764706,22.222222,8.108108,21.212121,22.727273,7.407407,7.692308,2.380952,15.151515,7.894737,0.0,12.903226,9.52381,19.047619,14.285714,6.25,0.0,13.636364,0.0,0.0,35.0,8.695652,25.714286,3.571429,20.689655,9.090909,12.5,9.52381,11.764706,20.689655,18.518519,16.666667,12.903226,7.142857
CpG_ptg000023l_34977607,5.263158,17.647059,7.142857,11.904762,4.0,13.333333,13.333333,10.810811,19.354839,15.0,3.703704,0.0,9.302326,6.451613,10.810811,0.0,3.448276,10.0,10.0,10.714286,0.0,6.896552,15.0,0.0,3.333333,26.315789,13.043478,24.242424,3.846154,17.857143,13.043478,5.882353,9.090909,10.526316,14.814815,20.833333,21.73913,7.407407,11.111111
CpG_ptg000023l_34977628,4.166667,19.047619,7.692308,8.695652,6.25,28.571429,22.222222,5.714286,18.181818,13.636364,15.625,12.0,7.692308,21.875,2.5,0.0,6.666667,5.263158,14.285714,16.129032,5.555556,0.0,5.263158,6.451613,6.060606,36.363636,7.142857,33.333333,16.0,12.5,11.538462,23.529412,4.0,4.545455,23.076923,19.230769,21.428571,16.129032,15.384615
CpG_ptg000023l_34977660,8.0,23.529412,13.043478,14.893617,16.666667,18.518519,11.111111,8.0,25.0,18.181818,23.076923,13.043478,17.142857,7.142857,5.405405,0.0,12.0,18.181818,9.52381,26.666667,0.0,3.846154,6.25,10.0,5.555556,30.0,13.043478,24.137931,5.0,14.285714,20.833333,10.526316,16.0,20.0,17.857143,5.0,8.333333,11.428571,8.333333
CpG_ptg000023l_34977695,13.043478,18.918919,22.222222,17.021277,16.129032,18.181818,20.0,8.0,33.333333,19.047619,20.0,26.086957,20.930233,9.375,7.5,20.0,19.230769,12.5,9.52381,20.0,5.555556,0.0,5.555556,12.5,0.0,32.0,25.0,28.0,10.526316,16.666667,17.391304,11.111111,11.764706,6.25,20.0,23.076923,11.111111,6.896552,20.833333
CpG_ptg000023l_34977697,13.636364,26.315789,25.0,16.326531,12.903226,28.0,27.272727,14.814815,30.0,23.809524,14.285714,32.0,16.27907,3.125,4.878049,14.285714,15.384615,17.391304,14.285714,25.925926,5.263158,5.0,5.555556,9.677419,9.090909,28.571429,18.181818,25.925926,15.789474,17.391304,40.0,21.052632,16.666667,11.111111,30.769231,11.538462,9.52381,6.060606,16.0
CpG_ptg000023l_34977709,20.0,24.324324,10.344828,11.111111,16.129032,14.814815,25.0,7.692308,24.137931,16.666667,35.0,24.0,19.565217,17.647059,4.651163,20.0,12.5,11.538462,5.0,26.923077,10.526316,0.0,0.0,20.0,8.571429,20.689655,16.666667,33.333333,15.789474,11.111111,36.0,14.285714,20.0,12.5,17.857143,20.0,16.666667,9.090909,12.0
CpG_ptg000023l_34977712,8.0,17.647059,11.111111,6.976744,3.448276,11.538462,24.0,7.407407,22.580645,5.882353,22.222222,11.538462,11.363636,12.5,2.439024,13.333333,9.090909,7.692308,10.0,16.0,5.263158,4.761905,5.882353,8.823529,5.714286,6.896552,8.695652,15.384615,10.526316,16.666667,28.0,9.52381,4.761905,0.0,20.0,12.0,5.555556,6.060606,13.043478
CpG_ptg000023l_34977781,14.285714,21.875,18.181818,18.421053,10.714286,10.344828,13.043478,16.666667,12.5,14.285714,30.0,13.793103,18.421053,22.857143,13.043478,8.333333,11.111111,7.692308,5.882353,15.789474,5.882353,0.0,0.0,5.555556,8.823529,8.333333,6.666667,35.483871,5.0,11.764706,21.428571,12.5,10.526316,14.285714,8.0,15.384615,7.692308,0.0,18.181818
CpG_ptg000023l_34977788,16.666667,33.333333,23.529412,21.621622,13.793103,14.814815,8.333333,13.043478,15.0,26.666667,30.0,13.793103,23.529412,19.444444,9.52381,8.333333,0.0,12.5,0.0,23.529412,5.882353,0.0,6.666667,17.647059,11.764706,11.111111,20.0,29.032258,15.0,22.222222,28.571429,6.666667,10.0,8.333333,16.0,16.666667,23.076923,4.0,15.0
CpG_ptg000023l_34977821,37.5,40.909091,30.769231,22.727273,16.129032,26.923077,23.076923,21.73913,26.666667,26.315789,35.294118,25.0,12.0,29.62963,25.0,20.0,13.636364,17.241379,21.052632,28.571429,6.25,15.384615,11.111111,19.444444,9.375,37.5,14.285714,32.142857,21.052632,28.571429,26.666667,40.0,20.833333,14.285714,25.0,17.391304,36.842105,21.052632,31.578947
CpG_ptg000023l_34977896,16.666667,23.076923,15.384615,10.0,7.407407,5.263158,8.333333,5.0,13.333333,7.692308,13.333333,5.882353,5.0,0.0,5.263158,0.0,15.789474,7.407407,0.0,10.0,0.0,0.0,8.333333,10.344828,14.705882,18.181818,0.0,20.0,17.647059,11.764706,5.882353,7.142857,10.0,12.5,13.636364,10.0,9.52381,15.789474,28.571429
CpG_ptg000023l_34977898,25.0,30.769231,7.692308,6.25,3.703704,11.111111,15.384615,5.0,0.0,7.692308,6.666667,5.882353,5.0,0.0,0.0,0.0,10.526316,10.714286,6.666667,10.0,8.333333,10.0,7.692308,10.344828,16.666667,9.090909,4.347826,12.0,5.555556,11.764706,0.0,7.142857,10.526316,13.333333,9.090909,5.263158,0.0,15.0,7.142857
CpG_ptg000023l_34994297,0.0,3.703704,0.0,0.0,0.0,1.388889,1.492537,1.5625,0.0,6.349206,1.818182,1.612903,0.0,0.0,0.0,0.0,4.166667,0.0,2.173913,2.5,22.222222,3.333333,9.52381,7.317073,10.526316,2.0,3.125,3.389831,4.444444,3.571429,0.0,2.739726,0.0,0.0,0.0,0.0,2.272727,0.0,1.666667
CpG_ptg000023l_34994304,0.0,3.571429,1.449275,0.0,1.075269,1.298701,2.816901,2.898551,1.351351,5.633803,5.454545,1.333333,0.0,0.0,0.0,0.0,4.225352,0.0,0.0,2.173913,13.636364,6.060606,4.166667,6.17284,11.538462,4.0,2.985075,2.941176,6.0,3.333333,0.0,0.0,0.0,0.0,0.0,3.278689,2.173913,0.0,1.612903
CpG_ptg000023l_34994322,1.587302,0.0,1.515152,0.0,2.083333,2.531646,2.777778,1.515152,0.0,8.108108,1.5625,1.428571,0.0,0.0,0.0,0.0,5.405405,0.0,1.785714,5.882353,9.52381,2.857143,8.695652,8.433735,15.189873,5.0,3.389831,4.347826,4.081633,4.918033,0.0,1.315789,0.0,0.0,0.0,0.0,4.166667,0.0,3.278689
CpG_ptg000023l_3503190,14.285714,8.571429,9.375,0.0,5.0,4.166667,3.333333,3.571429,5.555556,0.0,0.0,0.0,8.0,6.25,5.882353,16.666667,0.0,0.0,0.0,2.857143,0.0,0.0,5.128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.714286,7.407407,3.333333,4.347826,8.571429,0.0,0.0,0.0,0.0
CpG_ptg000023l_3503230,3.571429,0.0,0.0,10.0,9.090909,3.333333,0.0,3.448276,1.960784,4.545455,0.0,4.166667,0.0,6.25,5.0,3.125,0.0,4.347826,2.380952,2.631579,0.0,4.0,11.428571,0.0,0.0,12.5,0.0,0.0,0.0,0.0,2.702703,12.121212,3.225806,14.285714,2.380952,0.0,4.545455,8.0,3.333333
CpG_ptg000023l_3503252,13.043478,5.882353,12.903226,15.0,10.416667,7.407407,3.125,16.666667,1.886792,13.636364,3.225806,4.166667,0.0,0.0,4.761905,9.090909,0.0,0.0,0.0,0.0,0.0,9.090909,24.242424,3.703704,3.846154,14.285714,0.0,6.060606,5.263158,14.814815,8.571429,11.764706,12.903226,11.111111,11.627907,3.225806,0.0,19.230769,6.451613
CpG_ptg000023l_3503255,4.545455,3.571429,0.0,5.882353,0.0,0.0,3.125,3.571429,1.960784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.703704,0.0,0.0,11.764706,0.0,0.0,0.0,0.0,3.125,3.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000023l_3503269,13.636364,10.344828,14.705882,9.52381,4.347826,3.846154,5.882353,9.677419,5.882353,4.545455,0.0,0.0,6.060606,11.764706,2.5,12.121212,0.0,2.083333,4.347826,0.0,0.0,4.347826,9.375,0.0,16.0,16.666667,0.0,0.0,0.0,4.166667,5.555556,9.375,3.333333,13.793103,6.382979,3.125,4.166667,3.571429,0.0
CpG_ptg000023l_35051462,18.518519,28.571429,13.333333,12.5,4.761905,21.212121,10.0,14.814815,14.814815,11.764706,10.344828,20.0,19.230769,11.764706,33.333333,5.882353,0.0,3.703704,30.0,8.108108,23.076923,20.0,12.0,19.512195,20.0,12.903226,18.181818,13.043478,6.896552,10.25641,15.384615,8.108108,12.5,18.181818,11.111111,7.142857,22.727273,11.111111,11.764706
CpG_ptg000023l_35051532,13.513514,25.0,9.52381,25.0,0.0,5.263158,0.0,2.325581,13.333333,6.521739,9.677419,10.526316,18.75,23.529412,36.363636,7.142857,0.0,6.060606,11.764706,4.255319,24.324324,14.285714,11.111111,16.393443,27.586207,13.157895,6.666667,9.677419,10.0,10.204082,10.810811,9.433962,7.692308,3.333333,5.882353,5.263158,7.692308,8.0,0.0
CpG_ptg000023l_35051537,18.421053,35.714286,11.538462,21.052632,0.0,10.25641,6.666667,2.439024,2.857143,2.272727,5.882353,5.263158,6.25,0.0,9.090909,7.692308,0.0,8.0,0.0,2.439024,10.25641,6.25,5.263158,6.557377,17.241379,7.692308,3.225806,3.448276,7.692308,2.0,5.263158,12.0,12.727273,12.903226,10.416667,7.692308,12.5,7.692308,4.545455
CpG_ptg000023l_35051553,12.820513,25.925926,4.0,12.0,0.0,11.111111,7.692308,2.173913,10.810811,9.090909,18.181818,17.948718,23.529412,22.222222,21.428571,9.090909,0.0,8.823529,6.666667,5.128205,17.5,8.823529,7.894737,14.035088,25.806452,12.5,11.764706,5.405405,13.636364,10.204082,12.5,10.416667,14.814815,6.451613,6.122449,4.545455,12.0,7.407407,0.0
CpG_ptg000023l_35051613,20.588235,30.769231,0.0,19.230769,0.0,25.0,13.333333,10.25641,10.0,11.111111,17.241379,8.571429,20.0,21.428571,13.333333,8.333333,0.0,8.0,0.0,6.451613,16.666667,3.703704,12.5,12.5,26.190476,13.333333,14.814815,3.333333,6.060606,8.108108,24.0,11.363636,10.810811,14.814815,10.25641,12.903226,20.0,5.882353,5.0
CpG_ptg000023l_35051631,0.0,14.285714,3.571429,0.0,0.0,4.0,0.0,8.571429,0.0,3.571429,22.222222,6.451613,3.225806,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.823529,16.666667,0.0,4.545455,3.571429,13.793103,4.0,14.285714,2.777778,11.538462,0.0,5.714286,0.0,0.0,0.0,0.0
CpG_ptg000023l_35126634,7.5,2.325581,2.0,3.030303,0.0,0.0,0.0,0.0,2.564103,4.166667,2.380952,7.317073,5.555556,3.703704,5.263158,5.0,0.0,8.823529,0.0,12.0,0.0,0.0,0.0,7.407407,11.111111,16.981132,15.384615,5.263158,0.0,0.0,2.777778,0.0,0.0,0.0,0.0,0.0,3.030303,0.0,0.0
CpG_ptg000023l_35126648,7.317073,2.272727,0.0,2.941176,0.0,0.0,0.0,1.754386,4.444444,3.333333,6.818182,11.904762,7.142857,3.703704,4.761905,4.761905,0.0,9.090909,0.0,11.538462,0.0,2.631579,0.0,7.407407,10.714286,16.666667,17.647059,7.142857,0.0,3.125,5.128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000023l_35126684,3.030303,0.0,2.857143,0.0,0.0,0.0,0.0,2.222222,0.0,0.0,2.439024,0.0,0.0,0.0,0.0,0.0,0.0,9.090909,0.0,12.5,0.0,3.448276,3.225806,8.333333,8.0,8.510638,9.836066,2.941176,2.702703,3.448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000023l_35229187,2.083333,0.0,2.083333,2.941176,0.0,0.0,4.761905,0.0,0.0,4.545455,0.0,4.166667,0.0,14.285714,0.0,0.0,0.0,2.941176,0.0,0.0,4.166667,0.0,0.0,0.0,5.555556,7.692308,4.166667,0.0,8.0,2.702703,0.0,0.0,0.0,0.0,0.0,0.0,2.564103,0.0,0.0
CpG_ptg000023l_35229252,5.405405,0.0,4.081633,5.084746,0.0,0.0,2.222222,11.111111,0.0,3.448276,5.714286,0.0,6.122449,8.333333,9.090909,0.0,0.0,11.428571,8.823529,3.030303,4.761905,0.0,0.0,0.0,4.0,4.347826,3.703704,0.0,3.225806,12.820513,0.0,9.090909,0.0,0.0,8.695652,2.272727,2.325581,2.631579,0.0
CpG_ptg000023l_35229258,10.0,5.660377,2.12766,7.017544,3.921569,7.142857,8.888889,2.325581,6.25,3.225806,8.108108,3.846154,14.285714,13.043478,10.869565,13.636364,0.0,11.764706,11.111111,5.882353,9.090909,5.263158,10.0,10.0,4.166667,5.0,3.846154,0.0,7.142857,12.5,3.333333,7.692308,0.0,0.0,8.333333,6.818182,6.976744,5.555556,9.090909
CpG_ptg000023l_35229274,9.52381,0.0,0.0,1.818182,0.0,2.857143,7.692308,11.904762,3.125,2.941176,15.151515,4.0,6.666667,4.0,15.909091,5.0,0.0,17.241379,5.714286,9.090909,4.761905,0.0,0.0,0.0,3.703704,0.0,0.0,6.25,0.0,15.789474,0.0,7.692308,0.0,0.0,7.407407,2.564103,4.081633,2.857143,0.0
CpG_ptg000023l_35229288,2.564103,0.0,0.0,3.636364,2.0,2.631579,2.272727,9.302326,0.0,3.030303,8.823529,8.333333,6.25,5.0,4.545455,0.0,0.0,14.814815,6.25,2.777778,0.0,0.0,0.0,0.0,3.448276,0.0,3.571429,0.0,2.5,5.714286,3.225806,6.25,0.0,0.0,10.344828,0.0,2.12766,0.0,0.0
CpG_ptg000023l_35229303,10.526316,2.272727,2.0,3.389831,0.0,5.0,2.0,11.111111,0.0,0.0,8.571429,4.166667,10.416667,9.090909,10.416667,12.0,0.0,11.538462,0.0,5.714286,3.030303,0.0,0.0,0.0,2.5,0.0,3.571429,0.0,2.631579,12.121212,3.225806,5.882353,0.0,0.0,9.375,2.325581,2.325581,2.631579,2.941176
CpG_ptg000023l_35229316,7.142857,4.166667,3.703704,1.851852,4.444444,5.405405,2.12766,10.416667,0.0,0.0,8.823529,4.0,8.333333,4.347826,8.888889,15.384615,0.0,8.0,5.714286,3.030303,3.030303,0.0,3.846154,0.0,0.0,0.0,0.0,4.166667,2.631579,15.625,3.703704,0.0,0.0,5.263158,6.666667,6.521739,0.0,2.380952,3.030303
CpG_ptg000023l_35229321,2.325581,0.0,3.846154,1.724138,4.444444,5.555556,2.083333,10.869565,0.0,0.0,2.941176,3.846154,6.521739,4.761905,2.173913,0.0,0.0,4.0,5.714286,0.0,0.0,0.0,4.166667,0.0,0.0,0.0,3.125,0.0,2.702703,6.896552,4.0,0.0,0.0,0.0,3.448276,4.255319,0.0,2.272727,3.030303
CpG_ptg000023l_35229328,9.090909,4.761905,3.846154,1.694915,2.222222,5.405405,0.0,4.878049,0.0,4.347826,8.823529,3.571429,10.638298,10.0,6.0,14.814815,0.0,0.0,5.555556,3.333333,2.857143,0.0,4.0,0.0,0.0,0.0,3.333333,3.333333,7.317073,12.5,4.0,0.0,3.225806,0.0,3.448276,6.521739,0.0,2.222222,3.125
CpG_ptg000023l_35229335,8.888889,2.325581,3.921569,1.754386,2.222222,5.405405,0.0,7.692308,0.0,0.0,9.375,3.448276,10.869565,11.111111,4.166667,11.111111,0.0,4.545455,5.555556,3.333333,3.030303,0.0,4.166667,0.0,0.0,7.407407,0.0,3.333333,7.5,9.677419,3.703704,4.545455,0.0,0.0,0.0,4.255319,0.0,2.222222,3.125
CpG_ptg000023l_35229355,8.333333,4.545455,4.166667,1.851852,2.631579,5.882353,0.0,10.810811,0.0,0.0,6.896552,3.030303,8.888889,14.285714,4.545455,10.714286,0.0,0.0,6.25,6.451613,2.857143,0.0,0.0,0.0,0.0,7.142857,0.0,3.225806,7.5,12.5,3.846154,0.0,0.0,0.0,3.448276,2.272727,0.0,2.380952,3.571429
CpG_ptg000023l_35229358,8.510638,7.317073,4.444444,1.923077,2.702703,5.882353,0.0,13.157895,0.0,0.0,6.896552,2.941176,12.195122,22.222222,7.142857,12.0,0.0,5.0,0.0,3.448276,3.030303,0.0,0.0,0.0,0.0,7.407407,0.0,3.333333,7.692308,12.5,3.846154,5.263158,0.0,6.25,3.448276,4.444444,0.0,2.380952,3.703704
CpG_ptg000023l_35229360,8.695652,7.142857,2.380952,3.773585,2.777778,8.823529,0.0,10.810811,0.0,0.0,7.142857,3.125,10.810811,25.0,7.5,13.043478,0.0,5.0,6.896552,9.677419,3.125,0.0,0.0,0.0,0.0,7.142857,0.0,0.0,7.894737,9.375,4.0,0.0,0.0,13.333333,3.703704,4.545455,0.0,2.631579,4.166667
CpG_ptg000023l_35472715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333,0.0,0.0,0.0,3.030303,0.0,0.0
CpG_ptg000023l_35505167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,6.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,5.0,0.0,0.0,0.0,5.263158,0.0,0.0,0.0,0.0,0.0
CpG_ptg000023l_35604061,4.347826,11.538462,20.0,9.090909,9.090909,7.142857,10.0,16.0,16.666667,6.666667,0.0,4.0,0.0,4.0,4.761905,8.333333,9.090909,14.285714,7.692308,6.25,22.222222,0.0,7.692308,9.090909,15.0,15.384615,16.0,26.086957,5.882353,8.0,20.0,0.0,5.0,5.555556,0.0,6.896552,19.047619,0.0,10.0
CpG_ptg000023l_35636873,5.882353,7.142857,0.0,5.555556,0.0,4.761905,0.0,0.0,4.0,13.333333,11.764706,12.5,0.0,6.25,0.0,0.0,0.0,2.631579,0.0,0.0,0.0,3.703704,12.0,0.0,0.0,0.0,12.5,12.5,5.555556,6.451613,6.896552,7.407407,5.0,14.285714,10.344828,0.0,0.0,0.0,5.263158
CpG_ptg000023l_35636897,11.111111,19.354839,20.0,19.047619,5.263158,8.695652,0.0,4.545455,4.0,7.692308,0.0,5.882353,0.0,5.882353,0.0,0.0,0.0,0.0,3.703704,0.0,0.0,7.142857,19.230769,15.789474,0.0,5.555556,0.0,8.0,6.25,11.111111,3.571429,24.137931,19.047619,25.0,19.230769,4.545455,0.0,0.0,5.263158
CpG_ptg000023l_35696046,42.307692,45.0,40.0,40.0,37.037037,50.0,44.444444,32.352941,41.025641,41.176471,40.384615,18.181818,45.833333,59.090909,36.363636,43.75,26.923077,40.540541,16.666667,37.5,54.166667,57.894737,55.555556,66.666667,55.0,40.0,14.285714,36.842105,45.714286,43.75,41.176471,29.268293,25.0,28.888889,35.0,59.259259,57.692308,45.714286,30.0
CpG_ptg000023l_35696114,53.571429,52.380952,13.333333,54.166667,27.272727,39.534884,53.333333,35.897436,38.235294,42.424242,42.5,35.897436,57.142857,46.428571,45.454545,52.941176,32.0,51.515152,23.809524,41.025641,88.235294,57.692308,62.857143,57.142857,64.705882,66.666667,35.0,50.0,51.724138,72.727273,35.483871,26.315789,37.837838,30.555556,31.666667,48.648649,58.823529,37.837838,38.888889
CpG_ptg000023l_35696124,67.647059,73.076923,38.888889,60.0,30.769231,34.883721,42.105263,39.02439,57.446809,70.27027,68.75,71.428571,54.054054,40.0,53.846154,44.444444,37.5,78.26087,61.538462,63.043478,80.0,57.142857,75.675676,77.5,80.769231,81.481481,42.857143,74.418605,62.857143,79.545455,65.116279,47.826087,52.5,51.162791,47.692308,50.0,54.545455,33.333333,38.095238
CpG_ptg000023l_35696153,67.567568,68.75,47.619048,68.965517,37.209302,28.571429,36.363636,38.0,50.943396,69.444444,64.444444,64.814815,52.631579,48.648649,47.368421,41.176471,45.238095,68.75,62.962963,61.22449,77.777778,67.741935,75.675676,70.0,76.0,70.37037,44.444444,65.909091,60.0,76.0,77.777778,47.058824,54.761905,60.0,45.714286,45.652174,40.0,26.829268,47.619048
CpG_ptg000023l_35696238,61.764706,71.428571,36.363636,50.0,26.530612,35.555556,35.135135,51.219512,56.666667,83.870968,68.421053,65.217391,56.756757,55.555556,54.166667,38.709677,63.043478,71.698113,55.882353,54.347826,58.62069,80.0,50.0,72.222222,64.285714,69.565217,54.166667,69.230769,65.789474,69.387755,64.150943,44.155844,42.553191,58.823529,45.3125,40.0,36.363636,38.636364,43.75
CpG_ptg000023l_35696276,67.741935,62.962963,52.941176,52.173913,25.0,40.425532,27.5,51.111111,58.62069,77.142857,75.675676,69.767442,57.5,51.612903,40.0,55.172414,65.0,74.468085,54.545455,58.139535,88.888889,75.0,73.913043,64.102564,50.0,84.210526,66.666667,65.909091,70.0,74.468085,61.538462,47.887324,53.061224,53.846154,46.153846,42.857143,33.333333,43.589744,35.294118
CpG_ptg000023l_35696283,68.75,69.230769,50.0,48.0,28.571429,39.583333,28.205128,51.162791,57.8125,75.675676,75.0,68.181818,51.219512,53.125,48.387097,56.25,62.5,74.418605,60.606061,60.526316,100.0,72.0,69.565217,65.789474,50.0,77.272727,69.565217,66.666667,69.047619,75.0,62.264151,47.887324,54.166667,53.571429,46.774194,42.857143,33.333333,41.025641,32.432432
CpG_ptg000023l_35696288,67.647059,73.076923,42.105263,50.0,28.301887,41.304348,29.268293,50.0,61.290323,78.947368,80.555556,70.454545,42.5,43.333333,29.411765,54.285714,65.116279,74.418605,59.375,58.974359,100.0,73.076923,70.833333,66.666667,41.666667,76.190476,72.727273,64.285714,70.731707,76.470588,62.962963,47.058824,55.102041,50.0,45.901639,42.857143,33.333333,43.589744,31.578947
CpG_ptg000023l_35696293,65.625,69.230769,33.333333,52.0,27.45098,34.883721,31.578947,51.162791,62.711864,71.794872,78.378378,68.292683,52.5,56.666667,35.294118,58.823529,61.538462,73.170732,69.69697,60.97561,81.818182,73.076923,77.272727,62.162162,53.333333,76.190476,71.428571,65.0,67.5,71.73913,63.461538,47.761194,53.061224,57.692308,46.551724,42.424242,35.483871,40.540541,27.272727
CpG_ptg000023l_35696316,70.37037,65.217391,43.75,45.454545,29.545455,36.363636,21.212121,51.351351,59.183673,71.794872,74.285714,63.636364,54.285714,58.62069,31.578947,54.83871,56.25,71.428571,55.555556,62.857143,80.952381,61.904762,68.75,60.0,50.0,66.666667,65.0,68.421053,68.571429,74.0,67.567568,39.583333,53.061224,63.636364,50.0,40.625,28.0,37.5,36.363636
CpG_ptg000023l_35696324,65.217391,65.217391,40.0,45.0,31.707317,38.636364,26.470588,54.054054,57.446809,74.358974,74.193548,60.606061,57.142857,61.764706,31.578947,61.290323,46.666667,72.727273,54.545455,64.705882,84.210526,54.166667,55.555556,62.068966,50.0,66.666667,61.904762,71.052632,68.571429,76.0,61.290323,40.0,55.319149,59.090909,48.837209,42.424242,30.434783,37.5,31.034483
CpG_ptg000023l_35696355,62.5,77.272727,40.0,42.857143,34.210526,42.105263,33.333333,45.714286,65.0,76.470588,62.5,56.666667,51.724138,65.625,38.235294,57.692308,40.740741,68.0,35.0,64.516129,94.117647,54.545455,64.705882,56.521739,61.538462,61.538462,61.111111,67.647059,68.75,73.809524,65.384615,44.444444,54.761905,52.631579,48.780488,43.333333,36.842105,50.0,17.857143
CpG_ptg000023l_35696371,59.090909,75.0,57.142857,25.0,41.37931,48.484848,25.806452,43.75,69.230769,72.413793,65.217391,56.666667,44.444444,71.428571,33.333333,66.666667,52.380952,68.421053,26.666667,60.0,92.307692,50.0,62.5,50.0,58.333333,60.0,66.666667,59.259259,64.516129,69.444444,64.0,51.428571,52.631579,47.058824,47.368421,42.857143,43.75,50.0,21.428571
